LECROYHDO4104,18445,Waveform
Segments,1,SegmentSize,502
Ampl
0.99377
0.9935
0.99361
0.99339
0.9932
0.99388
0.99343
0.99345
0.99365
0.99362
0.99367
0.99353
0.994
0.99333
0.99388
0.9936
0.99318
0.99343
0.99254
0.99353
0.9939
0.9933
0.99399
0.99356
0.99385
0.99362
0.99369
0.99339
0.99315
0.99379
0.99306
0.9937
0.99326
0.99359
0.99344
0.99363
0.99373
0.99321
0.99375
0.99316
0.9936
0.9936
0.99318
0.9936
0.99344
0.99365
0.99358
0.9933
0.99348
0.99165
0.99456
0.99392
0.98921
0.99991
0.98711
0.99715
0.99284
0.99131
0.99749
0.98849
0.99775
0.99117
0.99369
0.99493
0.99039
0.99737
0.99042
0.9954
0.99353
0.99187
0.99598
0.9908
0.99604
0.99216
0.99365
0.99437
0.99166
0.99568
0.9915
0.99486
0.99364
0.99261
0.99502
0.98961
1.00077
0.98432
1.00044
0.99122
0.99058
1.00006
0.98529
1.00085
0.98881
0.99447
0.99617
0.98823
0.9994
0.98805
0.99682
0.99289
0.99141
0.99767
0.98867
0.99752
0.99115
0.99391
0.99536
0.99096
0.99713
0.99045
0.99548
0.99315
0.99217
0.99608
0.99063
0.99585
0.98805
0.99979
0.99043
0.99192
0.99896
0.98521
1.00214
0.9877
0.99529
0.99542
0.98839
0.99983
0.98732
0.99754
0.99215
0.99191
0.99765
0.98844
0.99856
0.99051
0.99444
0.99462
0.99049
0.99728
0.99034
0.99559
0.99297
0.99241
0.99599
0.99094
0.99615
0.99188
0.99405
0.99262
0.99347
0.99664
0.98641
1.00276
0.98556
0.99766
0.99432
0.98924
1.00019
0.9864
0.999
0.99093
0.99274
0.99728
0.98869
0.99946
0.98944
0.99538
0.994
0.99081
0.99728
0.9894
0.99665
0.99223
0.99294
0.99565
0.99047
0.9969
0.99129
0.99476
0.99399
0.99209
0.99597
0.98905
1.00112
0.98426
0.99961
0.99208
0.98994
0.99995
0.98542
1.00098
0.98903
0.99377
0.9967
0.9879
0.99981
0.98817
0.99677
0.99315
0.99117
0.99768
0.98856
0.99753
0.99139
0.99366
0.99544
0.99046
0.99713
0.99082
0.99462
0.99374
0.9919
0.99587
0.99069
0.99575
0.98764
1.00014
0.99012
0.9918
0.99918
0.98481
1.00223
0.98729
0.99562
0.99569
0.98822
1.00049
0.98707
0.99803
0.99226
0.99156
0.99775
0.98843
0.99822
0.99054
0.99457
0.99518
0.99039
0.99742
0.98987
0.99582
0.99305
0.99241
0.9959
0.99073
0.99604
0.99181
0.99417
0.99222
0.99331
0.9968
0.98573
1.0031
0.98538
0.99738
0.99428
0.98865
1.00037
0.98625
0.99928
0.99073
0.99255
0.99765
0.98831
0.99917
0.98947
0.9957
0.99418
0.99076
0.99762
0.98937
0.99652
0.99199
0.99294
0.99579
0.99032
0.99667
0.99134
0.9945
0.99382
0.99177
0.99607
0.98883
1.00168
0.98411
0.99992
0.99231
0.9899
1.00096
0.98489
1.00131
0.98906
0.99381
0.99669
0.98774
1.00002
0.98783
0.99692
0.9937
0.99084
0.99772
0.98903
0.9976
0.99136
0.99376
0.99559
0.99018
0.99753
0.99068
0.99495
0.99398
0.9919
0.99596
0.99098
0.99604
0.98729
1.00051
0.99006
0.99195
0.99962
0.98442
1.00286
0.98709
0.99563
0.99579
0.98801
1.00071
0.9865
0.99814
0.99214
0.99148
0.99765
0.98821
0.99831
0.99055
0.99455
0.99499
0.99053
0.99755
0.98988
0.99595
0.99306
0.99224
0.99619
0.99036
0.99639
0.99174
0.99392
0.99263
0.99341
0.99679
0.98589
1.0034
0.9849
0.9978
0.99425
0.98844
1.00098
0.98591
0.99901
0.99039
0.99245
0.99735
0.98807
0.99933
0.98934
0.99523
0.99448
0.9907
0.99783
0.9894
0.99656
0.99202
0.99292
0.99574
0.99016
0.9962
0.99105
0.99413
0.9943
0.99164
0.9959
0.98925
1.00085
0.98488
0.99942
0.99233
0.98973
1.00027
0.98553
1.00032
0.98952
0.99343
0.99644
0.98805
0.99929
0.98831
0.99621
0.99345
0.99085
0.99757
0.98909
0.99683
0.99177
0.99333
0.99544
0.99056
0.9965
0.99091
0.99446
0.99364
0.99191
0.99553
0.99095
0.9951
0.99285
0.99315
0.99427
0.99168
0.99494
0.99188
0.99417
0.99333
0.99231
0.99475
0.99205
0.99441
0.99311
0.99329
0.99395
0.99251
0.9945
0.99259
0.99375
0.99304
0.99316
0.99404
0.99265
0.99392
0.99322
0.99316
0.99402
0.99312
0.99422
0.99317
0.99361
0.99349
0.99322
0.99406
0.99333
0.99379
0.99345
0.99343
0.99345
0.99339
0.9936
0.99328
0.99368
0.9935
0.9935
0.99392
0.99318
0.99381
0.99337
0.99355
0.9936
0.99348
0.99354
0.99319
0.99352
0.99321
0.99361
0.99347
0.99365
0.99336
0.9937
0.99352
0.99341
0.9936
0.99339
0.99349
0.99378
0.99343
0.99347
0.99339
0.99355
0.99329
0.99376
0.99354
0.99331
0.99376
0.99343
0.99356
0.99351
0.99334
0.99359
0.99316
0.99356
0.99341
0.99376
0.99336
