LECROYHDO4104,18445,Waveform
Segments,1,SegmentSize,502
Ampl
0.99334
0.99314
0.99325
0.99299
0.99337
0.99294
0.99296
0.99361
0.99297
0.99336
0.99347
0.99335
0.99315
0.99324
0.99335
0.99325
0.99374
0.99349
0.99252
0.9932
0.99292
0.99345
0.99303
0.99322
0.99366
0.9932
0.99348
0.99288
0.9936
0.993
0.99321
0.99347
0.99291
0.99337
0.99307
0.99314
0.99322
0.9933
0.99341
0.99322
0.99347
0.99333
0.99318
0.99316
0.99312
0.9932
0.99327
0.99335
0.99353
0.99097
0.99814
0.98686
0.99756
0.9922
0.99107
0.99788
0.98759
0.99823
0.99039
0.9938
0.99472
0.98973
0.99731
0.9896
0.99555
0.99262
0.9918
0.99594
0.99004
0.99596
0.99158
0.99361
0.99418
0.99148
0.99559
0.99114
0.99425
0.99305
0.99216
0.99484
0.99144
0.99477
0.9876
0.99926
0.99058
0.9913
0.99953
0.98409
1.00209
0.98725
0.99396
0.99615
0.98743
0.99997
0.98679
0.9974
0.99222
0.99079
0.9974
0.98802
0.99833
0.99048
0.99364
0.99488
0.9897
0.99696
0.98957
0.99516
0.99261
0.99197
0.9959
0.99006
0.99604
0.99149
0.99339
0.99327
0.99226
0.9974
0.98492
1.00259
0.98564
0.99591
0.99522
0.98754
1.0007
0.9859
0.99817
0.99173
0.99108
0.9976
0.98764
0.99839
0.9893
0.99445
0.99432
0.98985
0.99757
0.98917
0.99559
0.99235
0.99202
0.99557
0.99002
0.99615
0.99133
0.9936
0.99422
0.99118
0.99605
0.9881
1.00087
0.98448
0.99805
0.9931
0.98841
1.00074
0.98412
0.99955
0.98958
0.99188
0.99727
0.98691
0.99912
0.98836
0.99531
0.99359
0.98968
0.9975
0.98821
0.99661
0.99149
0.99233
0.99568
0.98958
0.99639
0.99058
0.99397
0.99359
0.99121
0.99577
0.99033
0.99502
0.98751
0.99825
0.99138
0.99063
0.99984
0.984
1.00112
0.98769
0.99342
0.99621
0.98695
0.99986
0.98684
0.99638
0.99257
0.99029
0.99766
0.98805
0.99728
0.99052
0.99324
0.99512
0.98934
0.99678
0.98952
0.99497
0.99309
0.99163
0.99566
0.9898
0.99533
0.99158
0.99319
0.99334
0.99194
0.99746
0.98454
1.00272
0.98544
0.99566
0.99547
0.98712
1.00088
0.9851
0.99798
0.99136
0.99083
0.99765
0.98719
0.9983
0.98952
0.99426
0.99459
0.98969
0.99763
0.98885
0.99579
0.99213
0.99172
0.99571
0.98968
0.99589
0.99122
0.99356
0.994
0.99075
0.99563
0.98777
1.00093
0.98458
0.9978
0.99346
0.98809
1.00059
0.98434
1.00007
0.98967
0.99212
0.99675
0.98673
0.99905
0.98841
0.99516
0.99401
0.98981
0.99732
0.98822
0.99634
0.99157
0.99219
0.99566
0.98951
0.99651
0.99049
0.9938
0.99366
0.99121
0.99549
0.99042
0.9951
0.98741
0.99823
0.99118
0.99004
0.99995
0.98374
1.00151
0.98789
0.99399
0.99632
0.9868
1.0002
0.98661
0.99638
0.99277
0.98985
0.99756
0.98816
0.99762
0.99046
0.99332
0.99499
0.98936
0.99713
0.98965
0.99505
0.99305
0.99162
0.99566
0.98989
0.99556
0.99144
0.9931
0.99359
0.99179
0.99736
0.98476
1.00211
0.98597
0.9952
0.99512
0.98737
1.00037
0.98577
0.99784
0.99129
0.99095
0.99721
0.98736
0.99809
0.98961
0.99382
0.99436
0.98962
0.99716
0.98926
0.99582
0.9923
0.99199
0.99581
0.98978
0.996
0.9914
0.99318
0.99396
0.99124
0.99544
0.98807
1.00092
0.98462
0.99764
0.99313
0.9882
1.00017
0.98448
0.99974
0.98958
0.99191
0.9969
0.98693
0.9987
0.98823
0.99513
0.99377
0.98999
0.99725
0.98842
0.9962
0.99114
0.99244
0.9951
0.98945
0.9962
0.9903
0.99368
0.99343
0.99099
0.99528
0.99035
0.9947
0.98762
0.99814
0.99116
0.98999
0.9993
0.98424
1.00066
0.98808
0.99305
0.99614
0.98712
0.99953
0.98747
0.99609
0.99278
0.99036
0.99745
0.98802
0.9971
0.99075
0.99305
0.99472
0.9898
0.99656
0.98986
0.99447
0.99275
0.99142
0.99557
0.99039
0.99515
0.9917
0.99293
0.99389
0.99095
0.9952
0.99102
0.99395
0.99278
0.99174
0.99463
0.99187
0.99404
0.99215
0.99324
0.99366
0.99181
0.99416
0.99188
0.99341
0.99307
0.9923
0.99375
0.99204
0.99393
0.99262
0.9927
0.99341
0.99238
0.99391
0.99239
0.99301
0.99332
0.99272
0.99355
0.99258
0.9933
0.99296
0.99291
0.99324
0.99285
0.99341
0.99243
0.99316
0.99292
0.99272
0.99316
0.99285
0.99328
0.99274
0.99295
0.99262
0.99283
0.99309
0.99291
0.99295
0.99286
0.99292
0.99307
0.99274
0.99327
0.99286
0.99304
0.99303
0.99305
0.99316
0.99287
0.99306
0.99279
0.99289
0.99292
0.99335
0.99288
0.99271
0.9928
0.99261
0.99253
0.99314
0.99244
0.99322
0.9931
0.99291
0.99276
0.99284
0.99271
0.99267
0.99272
0.99259
0.99295
0.99268
